Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	Progress	CriteriaType	CriteriaVarType	CriteriaPercentage
126	62	0	1.99882561	101324.921	101324.934	101324.913	101324.958	0.0378303769	0.154108762	0	100	0	0	3
127	62	0	2.0146893	101324.92	101324.933	101324.913	101324.958	0.0382410863	0.154108762	0	100	0	0	3
128	63	0	2.030553	101324.919	101324.932	101324.913	101324.958	0.0388502811	0.154108762	0	100	0	0	3
129	63	0	2.04641669	101324.918	101324.93	101324.913	101324.958	0.0396144834	0.154108762	0	100	0	0	3
130	64	0	2.06228039	101324.915	101324.929	101324.913	101324.958	0.0404375163	0.154108762	0	100	0	0	3
131	64	0	2.07814409	101324.913	101324.928	101324.913	101324.958	0.0413215198	0.154108762	0	100	0	0	3
132	65	0	2.09400778	101324.91	101324.926	101324.91	101324.958	0.0422050935	0.154108762	0	100	0	0	3
133	65	0	2.10987148	101324.906	101324.924	101324.906	101324.957	0.0431147902	0.154108762	0	100	0	0	3
134	66	0	2.12573517	101324.904	101324.923	101324.904	101324.955	0.0438957723	0.154108762	0	100	0	0	3
135	66	0	2.14159887	101324.9	101324.921	101324.9	101324.952	0.044593911	0.154108762	0	100	0	0	3
136	67	0	2.15746256	101324.898	101324.919	101324.898	101324.949	0.045150058	0.154108762	0	100	0	0	3
137	67	0	2.17332626	101324.895	101324.918	101324.895	101324.945	0.0455576222	0.154108762	0	100	0	0	3
138	68	0	2.18918995	101324.893	101324.916	101324.893	101324.941	0.045728918	0.154108762	0	100	0	0	3
139	69	0	2.20505365	101324.891	101324.914	101324.891	101324.936	0.0448971145	0.154108762	0	100	0	0	3
140	69	0	2.22091734	101324.891	101324.913	101324.891	101324.932	0.0414174143	0.154108762	0	100	0	0	3
141	70	0	2.23678104	101324.89	101324.912	101324.89	101324.927	0.037679565	0.154108762	0	100	0	0	3
142	70	0	2.25264473	101324.89	101324.911	101324.89	101324.922	0.0326305448	0.154108762	0	100	0	0	3
143	71	0	2.26850843	101324.891	101324.91	101324.89	101324.922	0.0322943187	0.154108762	0	100	0	0	3
144	71	0	2.28437212	101324.892	101324.909	101324.89	101324.922	0.0322943187	0.154108762	0	100	0	0	3
145	72	0	2.30023582	101324.893	101324.908	101324.89	101324.922	0.0322943187	0.154108762	0	100	0	0	3
146	72	0	2.31609951	101324.895	101324.907	101324.89	101324.922	0.0322943187	0.154108762	0	100	0	0	3
147	73	0	2.33196321	101324.896	101324.907	101324.89	101324.922	0.0322943187	0.154108762	0	100	0	0	3
148	73	0	2.34782691	101324.897	101324.906	101324.89	101324.922	0.0322943187	0.154108762	0	100	0	0	3
149	74	0	2.3636906	101324.897	101324.906	101324.89	101324.922	0.0322943187	0.154108762	0	100	0	0	3
