Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	Progress	CriteriaType	CriteriaVarType	CriteriaPercentage
86	41	0	1.3642778	100805.596	101361.715	100470.478	102494.044	330.966152	99.3275422	0	0	0	0	3
87	42	0	1.38014149	101093.296	101357.972	100470.478	102494.044	334.70901	99.3275422	0	0	0	0	3
88	42	0	1.39600519	100953.814	101351.518	100470.478	102494.044	341.163779	99.3275422	0	0	0	0	3
89	43	0	1.41186888	101362.345	101364.094	100470.478	102494.044	341.163779	99.3275422	0	0	0	0	3
90	44	0	1.42773258	101316.764	101381.521	100470.478	102494.044	341.163779	99.3275422	0	0	0	0	3
91	44	0	1.44359627	101556.336	101405.138	100470.478	102494.044	341.163779	99.3275422	0	0	0	0	3
92	45	0	1.45945997	101481.078	101422.779	100470.478	102494.044	341.163779	99.3275422	0	0	0	0	3
93	45	0	1.47532366	101816.893	101447.292	100470.478	102494.044	341.163779	99.3275422	0	0	0	0	3
94	46	0	1.49118736	101611.929	101451.988	100470.478	102494.044	341.163779	99.3275422	0	0	0	0	3
95	46	0	1.50705105	101796.824	101462.118	100470.478	102494.044	341.163779	99.3275422	0	0	0	0	3
96	47	0	1.52291475	101560.596	101455.931	100470.478	102494.044	341.163779	99.3275422	0	0	0	0	3
97	47	0	1.53877844	101666.121	101447.841	100470.478	102494.044	341.163779	99.3275422	0	0	0	0	3
98	48	0	1.55464214	101429.238	101430.799	100470.478	102494.044	341.163779	99.3275422	0	0	0	0	3
99	48	0	1.57050584	101404.299	101399.543	100470.478	102494.044	341.163779	99.3275422	0	0	0	0	3
100	49	0	1.58636953	101163.085	101365.093	100470.478	102494.044	341.163779	99.3275422	0	0	0	0	3
101	50	0	1.60223323	101029.169	101319.316	100470.478	102272.948	373.36579	99.3275422	0	0	0	0	3
102	50	0	1.61809692	100814.91	101275.149	100470.478	102272.948	417.532614	99.3275422	0	0	0	0	3
103	51	0	1.63396062	100745.437	101227.414	100470.478	101999.277	465.26734	99.3275422	0	0	0	0	3
104	51	0	1.64982431	100591.762	101183.429	100470.478	101929.169	509.252184	99.3275422	0	0	0	0	3
105	52	0	1.66568801	100591.485	101141.627	100470.478	101816.893	544.519965	99.3275422	0	0	0	0	3
106	52	0	1.6815517	100511.071	101105.498	100470.478	101816.893	569.795015	99.3275422	0	0	0	0	3
107	53	0	1.6974154	100557.584	101073.028	100470.478	101816.893	584.687657	99.3275422	0	0	0	0	3
108	53	0	1.71327909	100543.823	101047.578	100470.478	101816.893	585.673116	99.3275422	0	0	0	0	3
109	53	0	1.72914279	100780.429	101034.206	100470.478	101816.893	572.145404	99.3275422	0	0	0	0	3
110	54	0	1.74500648	100754.897	101023.808	100470.478	101816.893	546.568988	99.3275422	0	0	0	0	3
111	54	0	1.76087018	100904.038	101026.666	100470.478	101816.893	513.613272	99.3275422	0	0	0	0	3
112	55	0	1.77673387	100904.362	101029.523	100470.478	101816.893	474.299559	99.3275422	0	0	0	0	3
113	55	0	1.79259757	101238.233	101050.549	100470.478	101816.893	440.614807	99.3275422	0	0	0	0	3
114	56	0	1.80846126	101213.707	101068.252	100470.478	101816.893	438.30966	99.3275422	0	0	0	0	3
115	56	0	1.82432496	101261.112	101092.959	100511.071	101816.893	438.30966	99.3275422	0	0	0	0	3
116	57	0	1.84018866	101399.302	101110.687	100511.071	101816.893	438.30966	99.3275422	0	0	0	0	3
117	57	0	1.85605235	101322.426	101130.686	100511.071	101816.893	438.30966	99.3275422	0	0	0	0	3
118	58	0	1.87191605	101382.915	101148.727	100511.071	101816.893	438.30966	99.3275422	0	0	0	0	3
119	58	0	1.88777974	101265.257	101154.101	100511.071	101816.893	438.30966	99.3275422	0	0	0	0	3
120	59	0	1.90364344	101286.648	101164.502	100511.071	101816.893	438.30966	99.3275422	0	0	0	0	3
121	59	0	1.91950713	101161.345	101158.221	100511.071	101816.893	438.30966	99.3275422	0	0	0	0	3
122	60	0	1.93537083	101112.86	101151.849	100511.071	101816.893	438.30966	99.3275422	0	0	0	0	3
123	60	0	1.95123452	101017.44	101135.009	100511.071	101816.893	438.30966	99.3275422	0	0	0	0	3
124	61	0	1.96709822	100951.809	101118.469	100511.071	101816.893	438.30966	99.3275422	0	0	0	0	3
125	61	0	1.98296191	100854.192	101088.384	100511.071	101796.824	438.30966	99.3275422	0	0	0	0	3
126	62	0	1.99882561	100792.327	101062.772	100511.071	101796.824	438.30966	99.3275422	0	0	0	0	3
127	62	0	2.0146893	100708.174	101028.752	100511.071	101666.121	432.122846	99.3275422	0	0	0	0	3
128	63	0	2.030553	100672.822	101001.009	100511.071	101666.121	446.832199	99.3275422	0	0	0	0	3
129	63	0	2.04641669	100614.566	100968.148	100511.071	101429.238	462.651637	99.3275422	0	0	0	0	3
130	64	0	2.06228039	100607.003	100942.453	100511.071	101404.299	457.090333	99.3275422	0	0	0	0	3
131	64	0	2.07814409	100580.961	100916.723	100511.071	101399.302	448.369504	99.3275422	0	0	0	0	3
132	65	0	2.09400778	100597.222	100899.04	100511.071	101399.302	420.275402	99.3275422	0	0	0	0	3
133	65	0	2.10987148	100607.078	100885.85	100511.071	101399.302	389.298929	99.3275422	0	0	0	0	3
134	66	0	2.12573517	100703.636	100882.373	100511.071	101399.302	345.041518	99.3275422	0	0	0	0	3
135	66	0	2.14159887	100647.482	100879.311	100511.071	101399.302	304.117769	99.3275422	0	0	0	0	3
136	67	0	2.15746256	100826.171	100886.637	100511.071	101399.302	285.190793	99.3275422	0	0	0	0	3
137	67	0	2.17332626	100743.027	100891.372	100511.071	101399.302	285.190793	99.3275422	0	0	0	0	3
138	68	0	2.18918995	100936.702	100904.673	100543.823	101399.302	285.190793	99.3275422	0	0	0	0	3
139	69	0	2.20505365	100843.935	100913.622	100543.823	101399.302	285.190793	99.3275422	0	0	0	0	3
140	69	0	2.22091734	100988.096	100927.505	100580.961	101399.302	285.190793	99.3275422	0	0	0	0	3
141	70	0	2.23678104	100924.014	100931.992	100580.961	101399.302	285.190793	99.3275422	0	0	0	0	3
142	70	0	2.25264473	101057.591	100941.452	100580.961	101399.302	285.190793	99.3275422	0	0	0	0	3
143	71	0	2.26850843	100999.14	100944.424	100580.961	101399.302	285.190793	99.3275422	0	0	0	0	3
144	71	0	2.28437212	101082.594	100949.993	100580.961	101399.302	285.190793	99.3275422	0	0	0	0	3
145	72	0	2.30023582	101023.116	100943.271	100580.961	101399.302	285.190793	99.3275422	0	0	0	0	3
146	72	0	2.31609951	101063.438	100938.575	100580.961	101399.302	285.190793	99.3275422	0	0	0	0	3
147	73	0	2.33196321	100994.439	100930.242	100580.961	101399.302	285.190793	99.3275422	0	0	0	0	3
148	73	0	2.34782691	100991.24	100917.49	100580.961	101382.915	285.190793	99.3275422	0	0	0	0	3
149	74	0	2.3636906	100929.098	100905.198	100580.961	101382.915	285.190793	99.3275422	0	0	0	0	3
150	74	0	2.3795543	100906.33	100890.305	100580.961	101286.648	285.190793	99.3275422	0	0	0	0	3
151	75	0	2.39541799	100840.502	100877.031	100580.961	101286.648	287.471108	99.3275422	0	0	0	0	3
152	75	0	2.41128169	100806.326	100862.021	100580.961	101161.345	296.199891	99.3275422	0	0	0	0	3
153	76	0	2.42714538	100744.24	100848.987	100580.961	101112.86	302.862428	99.3275422	0	0	0	0	3
154	77	0	2.44300908	100713.321	100836.501	100580.961	101082.594	298.507556	99.3275422	0	0	0	0	3
155	77	0	2.45887277	100665.176	100825.493	100580.961	101082.594	292.976155	99.3275422	0	0	0	0	3
156	78	0	2.47473647	100647.748	100815.991	100580.961	101082.594	272.393642	99.3275422	0	0	0	0	3
157	78	0	2.49060016	100617.829	100808.604	100580.961	101082.594	254.167473	99.3275422	0	0	0	0	3
158	79	0	2.50646386	100617.829	100803.151	100580.961	101082.594	225.600259	99.3275422	0	0	0	0	3
159	79	0	2.52232755	100608.085	100800.024	100580.961	101082.594	200.985126	99.3275422	0	0	0	0	3
160	80	0	2.53819125	100627.489	100798.607	100580.961	101082.594	169.540663	99.3275422	0	0	0	0	3
161	81	0	2.55405494	100641.446	100799.447	100580.961	101082.594	151.386392	99.3275422	0	0	0	0	3
162	81	0	2.56991864	100695.451	100802.211	100580.961	101082.594	151.386392	99.3275422	0	0	0	0	3
163	82	0	2.58578233	100681.767	100805.361	100597.222	101082.594	151.386392	99.3275422	0	0	0	0	3
164	82	0	2.60164603	100751.997	100810.198	100607.078	101082.594	151.386392	99.3275422	0	0	0	0	3
165	83	0	2.61750973	100760.055	100814.978	100608.085	101082.594	151.386392	99.3275422	0	0	0	0	3
166	83	0	2.63337342	100817.858	100818.548	100608.085	101082.594	151.386392	99.3275422	0	0	0	0	3
167	84	0	2.64923712	100833.705	100824.367	100608.085	101082.594	151.386392	99.3275422	0	0	0	0	3
168	85	0	2.66510081	100876.33	100825.935	100608.085	101082.594	151.386392	99.3275422	0	0	0	0	3
169	85	0	2.68096451	100898.292	100830.787	100608.085	101082.594	151.386392	99.3275422	0	0	0	0	3
170	86	0	2.6968282	100926.015	100830.453	100608.085	101082.594	151.386392	99.3275422	0	0	0	0	3
171	86	0	2.7126919	100929.703	100833.133	100608.085	101082.594	151.386392	99.3275422	0	0	0	0	3
172	87	0	2.72855559	100946.642	100831.838	100608.085	101082.594	151.386392	99.3275422	0	0	0	0	3
173	87	0	2.74441929	100944.594	100832.481	100608.085	101082.594	151.386392	99.3275422	0	0	0	0	3
174	88	0	2.76028298	100932.216	100828.563	100608.085	101082.594	151.386392	99.3275422	0	0	0	0	3
175	88	0	2.77614668	100915.954	100825.963	100608.085	101082.594	151.386392	99.3275422	0	0	0	0	3
176	89	0	2.79201037	100889.279	100819.922	100608.085	101063.438	144.663996	99.3275422	0	0	0	0	3
177	90	0	2.80787407	100865.36	100814.992	100608.085	101063.438	139.968094	99.3275422	0	0	0	0	3
178	90	0	2.82373776	100823.039	100807.48	100608.085	100994.439	131.634547	99.3275422	0	0	0	0	3
179	91	0	2.83960146	100788.397	100801.041	100608.085	100991.24	118.882603	99.3275422	0	0	0	0	3
180	91	0	2.85546516	100747.836	100793.435	100608.085	100946.642	111.763444	99.3275422	0	0	0	0	3
181	92	0	2.87132885	100712.735	100786.673	100608.085	100946.642	103.6315	99.3275422	0	0	0	0	3
182	92	0	2.88719255	100682.408	100779.676	100608.085	100946.642	97.3554744	99.3275422	0	0	0	0	3
183	93	0	2.90305624	100656.271	100773.918	100608.085	100946.642	88.1026459	99.3275422	0	0	0	0	3
184	93	0	2.91891994	100633.701	100768.524	100608.085	100946.642	80.4626593	99.3275422	0	0	0	0	3
185	94	0	2.93478363	100615.366	100764.497	100608.085	100946.642	72.0043605	99.3275422	0	0	0	0	3
186	94	0	2.95064733	100612.171	100761.336	100608.085	100946.642	71.7974074	99.3275422	0	0	0	0	3
187	95	0	2.96651102	100614.352	100759.747	100608.085	100946.642	73.3856566	99.3275422	0	0	0	0	3
188	95	0	2.98237472	100620.638	100758.9	100608.085	100946.642	74.2328358	99.3275422	0	0	0	0	3
189	96	0	2.99823841	100654.279	100760.039	100608.085	100946.642	74.2328358	99.3275422	0	0	0	0	3
190	96	0	3.01410211	100653.854	100761.165	100608.085	100946.642	74.2328358	99.3275422	0	0	0	0	3
191	97	0	3.0299658	100702.096	100764.103	100612.171	100946.642	74.2328358	99.3275422	0	0	0	0	3
192	98	0	3.0458295	100711.318	100766.723	100612.171	100946.642	74.2328358	99.3275422	0	0	0	0	3
193	98	0	3.06169319	100759.986	100770.427	100612.171	100946.642	74.2328358	99.3275422	0	0	0	0	3
194	99	0	3.07755689	100784.276	100773.203	100612.171	100946.642	74.2328358	99.3275422	0	0	0	0	3
195	99	0	3.09342058	100814.473	100777.35	100612.171	100946.642	74.2328358	99.3275422	0	0	0	0	3
196	100	0	3.10928428	100841.732	100780.154	100612.171	100946.642	74.2328358	99.3275422	0	0	0	0	3
197	100	0	3.12514798	100867.892	100783.524	100612.171	100946.642	74.2328358	99.3275422	0	0	0	0	3
198	101	0	3.14101167	100886.409	100785.666	100612.171	100946.642	74.2328358	99.3275422	0	0	0	0	3
199	101	0	3.15687537	100894.126	100787.554	100612.171	100946.642	74.2328358	99.3275422	0	0	0	0	3
200	102	0	3.17273906	100904.568	100788.437	100612.171	100946.642	74.2328358	99.3275422	0	0	0	0	3
201	103	0	3.18860276	100899.897	100788.487	100612.171	100946.642	74.2328358	99.3275422	0	0	0	0	3
202	103	0	3.20446645	100891.889	100787.42	100612.171	100946.642	74.2328358	99.3275422	0	0	0	0	3
203	104	0	3.22033015	100875.938	100785.74	100612.171	100946.642	73.580521	99.3275422	0	0	0	0	3
204	104	0	3.23619384	100860.172	100783.038	100612.171	100944.594	73.580521	99.3275422	0	0	0	0	3
205	105	0	3.25205754	100825.449	100779.315	100612.171	100932.216	69.6625544	99.3275422	0	0	0	0	3
206	106	0	3.26792123	100803.271	100775.285	100612.171	100915.954	67.0629669	99.3275422	0	0	0	0	3
207	106	0	3.28378493	100763.935	100770.535	100612.171	100904.568	61.0218941	99.3275422	0	0	0	0	3
208	107	0	3.29964862	100721.161	100765.281	100612.171	100904.568	56.0920024	99.3275422	0	0	0	0	3
209	107	0	3.31551232	100690.497	100759.817	100612.171	100904.568	48.5795123	99.3275422	0	0	0	0	3
210	108	0	3.33137601	100675.232	100755.198	100612.171	100904.568	45.843343	99.3275422	0	0	0	0	3
211	108	0	3.34723971	100658.465	100751.137	100612.171	100904.568	42.2973548	99.3275422	0	0	0	0	3
212	109	0	3.3631034	100657.917	100748.327	100612.171	100904.568	40.1596335	99.3275422	0	0	0	0	3
213	110	0	3.3789671	100655.019	100746.524	100612.171	100904.568	41.9632424	99.3275422	0	0	0	0	3
214	110	0	3.3948308	100682.717	100746.533	100612.171	100904.568	41.9632424	99.3275422	0	0	0	0	3
