Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	Progress	CriteriaType	CriteriaVarType	CriteriaPercentage
133	65	0	2.10987148	0.107005202	0.0669693521	-0.092624972	0.164074695	0.0728508091	0.0495986844	0	68	0	0	3
134	66	0	2.12573517	0.0722068885	0.0649652473	-0.092624972	0.164074695	0.0728508091	0.0495986844	0	68	0	0	3
135	66	0	2.14159887	0.0972239064	0.064038842	-0.092624972	0.164074695	0.0728508091	0.0495986844	0	68	0	0	3
136	67	0	2.15746256	0.0315371993	0.0598970452	-0.092624972	0.15047536	0.0728508091	0.0495986844	0	68	0	0	3
137	67	0	2.17332626	0.0752232643	0.0580303428	-0.092624972	0.15047536	0.0728508091	0.0495986844	0	68	0	0	3
138	68	0	2.18918995	0.00520902691	0.0534907699	-0.092624972	0.145892472	0.0728508091	0.0495986844	0	68	0	0	3
139	69	0	2.20505365	0.0572793954	0.0518560856	-0.092624972	0.145892472	0.0728508091	0.0495986844	0	68	0	0	3
140	69	0	2.22091734	0.00358959747	0.0480338347	-0.092624972	0.145892472	0.0728508091	0.0495986844	0	68	0	0	3
141	70	0	2.23678104	0.0498040713	0.0489113501	-0.092624972	0.145892472	0.0728508091	0.0495986844	0	68	0	0	3
142	70	0	2.25264473	0.00384192722	0.0473969249	-0.092624972	0.145892472	0.0728508091	0.0495986844	0	68	0	0	3
143	71	0	2.26850843	0.044204449	0.0490060654	-0.092624972	0.145892472	0.0728508091	0.0495986844	0	68	0	0	3
144	71	0	2.28437212	0.0171041975	0.0488589969	-0.092624972	0.145892472	0.0728508091	0.0495986844	0	68	0	0	3
145	72	0	2.30023582	0.0520745986	0.0533808585	-0.0837723617	0.145892472	0.0728508091	0.0495986844	0	68	0	0	3
146	72	0	2.31609951	0.0383428385	0.0558964776	-0.0837723617	0.145892472	0.0728508091	0.0495986844	0	68	0	0	3
147	73	0	2.33196321	0.0685502622	0.0592467219	-0.0837723617	0.145892472	0.0728508091	0.0495986844	0	68	0	0	3
148	73	0	2.34782691	0.066076079	0.0639294857	-0.0524327131	0.145892472	0.0728508091	0.0495986844	0	68	0	0	3
149	74	0	2.3636906	0.0884637827	0.0677281373	-0.0524327131	0.145892472	0.0736095943	0.0495986844	0	67.3	0	0	3
150	74	0	2.3795543	0.0912077315	0.0722169012	-0.00645775722	0.145892472	0.0761072285	0.0495986844	0	65.1	0	0	3
151	75	0	2.39541799	0.111373127	0.0755971186	-0.00645775722	0.145892472	0.0794874459	0.0495986844	0	62.3	0	0	3
152	75	0	2.41128169	0.114991937	0.0793924216	0.00358959747	0.145892472	0.0775263083	0.0495986844	0	63.9	0	0	3
153	76	0	2.42714538	0.130087341	0.0820598044	0.00358959747	0.145892472	0.0767851325	0.0495986844	0	64.5	0	0	3
154	77	0	2.44300908	0.129526244	0.0844467997	0.00358959747	0.145892472	0.0722628818	0.0495986844	0	68.6	0	0	3
155	77	0	2.45887277	0.137580871	0.0860284863	0.00358959747	0.145892472	0.0689456396	0.0495986844	0	71.9	0	0	3
156	78	0	2.47473647	0.132837036	0.0870981265	0.00358959747	0.145892472	0.0601787625	0.0495986844	0	82.4	0	0	3
157	78	0	2.49060016	0.134777151	0.0874361043	0.00358959747	0.145892472	0.0540919013	0.0495986844	0	91.6	0	0	3
158	79	0	2.50646386	0.125326878	0.0873064919	0.00358959747	0.145892472	0.0447627569	0.0495986844	0	100	0	0	3
159	79	0	2.52232755	0.123116903	0.0866105112	0.00358959747	0.145892472	0.0400391794	0.0495986844	0	100	0	0	3
160	80	0	2.53819125	0.109540048	0.0856834354	0.00358959747	0.145892472	0.0400391794	0.0495986844	0	100	0	0	3
161	81	0	2.55405494	0.103921291	0.084371836	0.00358959747	0.137580871	0.0400391794	0.0495986844	0	100	0	0	3
162	81	0	2.56991864	0.0842011074	0.0828697949	0.00358959747	0.137580871	0.0400391794	0.0495986844	0	100	0	0	3
163	82	0	2.58578233	0.090798274	0.081588192	0.00358959747	0.137580871	0.0400391794	0.0495986844	0	100	0	0	3
164	82	0	2.60164603	0.0683833826	0.0801689378	0.00358959747	0.137580871	0.0400391794	0.0495986844	0	100	0	0	3
165	83	0	2.61750973	0.0694940416	0.078996714	0.00358959747	0.137580871	0.0400391794	0.0495986844	0	100	0	0	3
166	83	0	2.63337342	0.0548747109	0.0784550834	0.00358959747	0.137580871	0.0400391794	0.0495986844	0	100	0	0	3
167	84	0	2.64923712	0.0569060894	0.0771951517	0.00358959747	0.137580871	0.0400391794	0.0495986844	0	100	0	0	3
168	85	0	2.66510081	0.0502614194	0.0777802835	0.00358959747	0.137580871	0.0400391794	0.0495986844	0	100	0	0	3
169	85	0	2.68096451	0.0500694648	0.0769942273	0.00358959747	0.137580871	0.0400391794	0.0495986844	0	100	0	0	3
170	86	0	2.6968282	0.0483381208	0.0783420115	0.00358959747	0.137580871	0.0400391794	0.0495986844	0	100	0	0	3
171	86	0	2.7126919	0.0542007959	0.0782458053	0.00358959747	0.137580871	0.0400391794	0.0495986844	0	100	0	0	3
172	87	0	2.72855559	0.055584536	0.0798706471	0.00384192722	0.137580871	0.0400391794	0.0495986844	0	100	0	0	3
173	87	0	2.74441929	0.0606725945	0.0802102884	0.00384192722	0.137580871	0.0400391794	0.0495986844	0	100	0	0	3
174	88	0	2.76028298	0.0690010273	0.0822465103	0.0171041975	0.137580871	0.0385771074	0.0495986844	0	100	0	0	3
175	88	0	2.77614668	0.0760791466	0.0832425946	0.0171041975	0.137580871	0.0385771074	0.0495986844	0	100	0	0	3
176	89	0	2.79201037	0.0874993715	0.0854424438	0.0383428385	0.137580871	0.0340552458	0.0495986844	0	100	0	0	3
177	90	0	2.80787407	0.0928678607	0.0867172332	0.0383428385	0.137580871	0.0315396267	0.0495986844	0	100	0	0	3
178	90	0	2.82373776	0.106090512	0.088834348	0.0483381208	0.137580871	0.0295876261	0.0495986844	0	100	0	0	3
179	91	0	2.83960146	0.111858623	0.0901877343	0.0483381208	0.137580871	0.0262582486	0.0495986844	0	100	0	0	3
180	91	0	2.85546516	0.121875351	0.0919314616	0.0483381208	0.137580871	0.0242033243	0.0495986844	0	100	0	0	3
181	92	0	2.87132885	0.125369162	0.0930847547	0.0483381208	0.137580871	0.0208678535	0.0495986844	0	100	0	0	3
182	92	0	2.88719255	0.130429909	0.0943104477	0.0483381208	0.137580871	0.0187133291	0.0495986844	0	100	0	0	3
