Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	Progress	CriteriaType	CriteriaVarType	CriteriaPercentage
149	74	0	2.3636906	-1065.06223	-938.04645	-1065.06223	-855.429923	209.632302	18.5602621	0	8.8	0	0	3
150	74	0	2.3795543	-1073.81431	-944.870962	-1073.81431	-876.14986	197.664445	18.5457349	0	9.3	0	0	3
151	75	0	2.39541799	-1078.36327	-951.190131	-1078.36327	-881.365072	196.998201	18.5331102	0	9.4	0	0	3
152	75	0	2.41128169	-1080.63418	-956.802854	-1080.63418	-881.365072	199.269103	18.5142973	0	9.2	0	0	3
153	76	0	2.42714538	-1079.46678	-961.874544	-1080.63418	-881.365072	199.269103	18.4912764	0	9.2	0	0	3
154	77	0	2.44300908	-1075.87764	-966.361158	-1080.63418	-881.365072	199.269103	18.4589947	0	9.2	0	0	3
155	77	0	2.45887277	-1070.27337	-970.369592	-1080.63418	-881.365072	195.317662	18.4207879	0	9.4	0	0	3
156	78	0	2.47473647	-1063.96829	-973.953951	-1080.63418	-881.365072	188.698411	18.3694047	0	9.7	0	0	3
157	78	0	2.49060016	-1056.42682	-977.257959	-1080.63418	-881.365072	182.629507	18.3112886	0	10	0	0	3
158	79	0	2.50646386	-1049.28093	-980.410053	-1080.63418	-881.365072	177.864624	18.2416333	0	10.2	0	0	3
159	79	0	2.52232755	-1041.96367	-983.538471	-1080.63418	-881.365072	174.036094	18.1720131	0	10.4	0	0	3
160	80	0	2.53819125	-1036.45964	-986.751663	-1080.63418	-881.365072	171.697217	18.1038433	0	10.5	0	0	3
161	81	0	2.55405494	-1031.53367	-990.13186	-1080.63418	-881.365072	170.391228	18.037079	0	10.5	0	0	3
162	81	0	2.56991864	-1030.80405	-993.801803	-1080.63418	-881.365072	170.39792	17.9716773	0	10.5	0	0	3
163	82	0	2.58578233	-1028.8812	-997.760635	-1080.63418	-881.365072	171.181889	17.9075969	0	10.4	0	0	3
164	82	0	2.60164603	-1030.50766	-1002.03558	-1080.63418	-881.365072	172.624604	17.844798	0	10.3	0	0	3
165	83	0	2.61750973	-1033.20984	-1006.62609	-1080.63418	-881.365072	174.163137	17.7832427	0	10.2	0	0	3
166	83	0	2.63337342	-1039.13983	-1011.42391	-1080.63418	-881.365072	175.749983	17.7228944	0	10	0	0	3
167	84	0	2.64923712	-1045.43391	-1016.55106	-1080.63418	-888.899931	176.90247	17.6637179	0	9.9	0	0	3
168	85	0	2.66510081	-1054.30068	-1021.71983	-1080.63418	-889.616531	177.606022	17.6056793	0	9.9	0	0	3
169	85	0	2.68096451	-1064.55411	-1027.18663	-1080.63418	-903.994868	176.639307	17.5487463	0	9.9	0	0	3
170	86	0	2.6968282	-1076.60924	-1032.58083	-1080.63418	-910.586689	170.047486	17.4928875	0	10.2	0	0	3
171	86	0	2.7126919	-1089.10292	-1038.15946	-1089.10292	-927.982853	161.120066	17.4404472	0	10.8	0	0	3
172	87	0	2.72855559	-1101.66328	-1043.58698	-1101.66328	-938.563589	163.099693	17.392467	0	10.6	0	0	3
173	87	0	2.74441929	-1113.84025	-1049.06437	-1113.84025	-958.819411	155.020842	17.3487186	0	11.1	0	0	3
174	88	0	2.76028298	-1125.65945	-1054.27812	-1125.65945	-972.857404	152.802047	17.3074715	0	11.3	0	0	3
175	88	0	2.77614668	-1136.39432	-1059.38865	-1136.39432	-993.619417	142.774907	17.268887	0	12	0	0	3
176	89	0	2.79201037	-1144.53196	-1064.10467	-1144.53196	-1008.77766	135.7543	17.2261661	0	12.6	0	0	3
177	90	0	2.80787407	-1151.91063	-1068.57757	-1151.91063	-1027.9361	123.974535	17.18101	0	13.8	0	0	3
178	90	0	2.82373776	-1155.52687	-1072.56479	-1155.52687	-1028.8812	126.645672	17.1317573	0	13.5	0	0	3
179	91	0	2.83960146	-1157.73432	-1076.19768	-1157.73432	-1028.8812	128.853114	17.0755672	0	13.2	0	0	3
180	91	0	2.85546516	-1156.84225	-1079.36786	-1157.73432	-1028.8812	128.853114	17.0142805	0	13.2	0	0	3
181	92	0	2.87132885	-1154.48416	-1082.1623	-1157.73432	-1028.8812	128.853114	16.9463732	0	13.1	0	0	3
182	92	0	2.88719255	-1149.98208	-1084.54254	-1157.73432	-1028.8812	128.853114	16.8743492	0	13	0	0	3
183	93	0	2.90305624	-1142.63085	-1086.5509	-1157.73432	-1028.8812	128.853114	16.8022208	0	13	0	0	3
184	93	0	2.91891994	-1135.40074	-1088.26236	-1157.73432	-1028.8812	126.387813	16.7312946	0	13.2	0	0	3
185	94	0	2.93478363	-1128.32368	-1089.78913	-1157.73432	-1028.8812	123.427976	16.6615408	0	13.4	0	0	3
186	94	0	2.95064733	-1120.70299	-1091.18993	-1157.73432	-1028.8812	120.820335	16.5929304	0	13.7	0	0	3
187	95	0	2.96651102	-1114.39385	-1092.56869	-1157.73432	-1028.8812	118.61474	16.5254357	0	13.9	0	0	3
188	95	0	2.98237472	-1107.92086	-1093.94221	-1157.73432	-1028.8812	116.68425	16.4590296	0	14.1	0	0	3
189	96	0	2.99823841	-1103.88697	-1095.42534	-1157.73432	-1028.8812	115.015286	16.3936859	0	14.2	0	0	3
190	96	0	3.01410211	-1099.56129	-1096.9966	-1157.73432	-1028.8812	113.45813	16.3293795	0	14.3	0	0	3
191	97	0	3.0299658	-1097.41444	-1098.72944	-1157.73432	-1028.8812	111.977774	16.2660858	0	14.5	0	0	3
192	98	0	3.0458295	-1097.31628	-1100.63121	-1157.73432	-1028.8812	110.499347	16.2037811	0	14.6	0	0	3
193	98	0	3.06169319	-1099.66365	-1102.76027	-1157.73432	-1028.8812	108.958466	16.1424423	0	14.8	0	0	3
194	99	0	3.07755689	-1103.13359	-1105.02057	-1157.73432	-1028.8812	107.259932	16.0820472	0	14.9	0	0	3
195	99	0	3.09342058	-1108.91421	-1107.5216	-1157.73432	-1030.50766	105.48602	16.0225741	0	15.1	0	0	3
196	100	0	3.10928428	-1116.20101	-1110.19952	-1157.73432	-1033.20984	103.573427	15.9640022	0	15.4	0	0	3
197	100	0	3.12514798	-1125.27821	-1113.07665	-1157.73432	-1039.13983	101.652745	15.906311	0	15.6	0	0	3
198	101	0	3.14101167	-1134.27033	-1116.04948	-1157.73432	-1045.43391	99.498422	15.8494809	0	15.9	0	0	3
199	101	0	3.15687537	-1144.26464	-1119.13794	-1157.73432	-1054.30068	97.418109	15.7918183	0	16.2	0	0	3
200	102	0	3.17273906	-1154.26073	-1122.26169	-1157.73432	-1064.55411	93.1802005	15.7348456	0	16.8	0	0	3
201	103	0	3.18860276	-1164.25715	-1125.37741	-1164.25715	-1076.60924	87.6479096	15.6769845	0	17.8	0	0	3
202	103	0	3.20446645	-1173.56304	-1128.40722	-1173.56304	-1089.10292	84.4601244	15.6205519	0	18.4	0	0	3
203	104	0	3.22033015	-1181.1775	-1131.28455	-1181.1775	-1097.31628	83.8612256	15.5628202	0	18.5	0	0	3
204	104	0	3.23619384	-1188.03584	-1133.98369	-1188.03584	-1097.31628	84.9193202	15.5051155	0	18.2	0	0	3
205	105	0	3.25205754	-1192.95228	-1136.45594	-1192.95228	-1097.31628	82.1778197	15.4449656	0	18.7	0	0	3
206	106	0	3.26792123	-1195.74622	-1138.64615	-1195.74622	-1097.31628	79.2575025	15.3832875	0	19.4	0	0	3
207	106	0	3.28378493	-1196.0349	-1140.50992	-1196.0349	-1097.31628	76.4052537	15.3181768	0	20	0	0	3
208	107	0	3.29964862	-1194.23063	-1142.06301	-1196.0349	-1097.31628	73.4854319	15.2508125	0	20.7	0	0	3
