Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	Progress	CriteriaType	CriteriaVarType	CriteriaPercentage
168	85	0	2.66510081	296.295358	296.415197	296.251307	296.569042	0.317735453	0.144376266	0	0	0	0	3
169	85	0	2.68096451	296.306025	296.409957	296.251307	296.569042	0.317735453	0.144376266	0	0	0	0	3
170	86	0	2.6968282	296.316713	296.404384	296.251307	296.569042	0.317735453	0.144376266	0	0	0	0	3
171	86	0	2.7126919	296.323471	296.398784	296.251307	296.569042	0.317735453	0.144376266	0	0	0	0	3
172	87	0	2.72855559	296.32874	296.392628	296.251307	296.569042	0.317735453	0.144376266	0	0	0	0	3
173	87	0	2.74441929	296.329828	296.386211	296.251307	296.569042	0.317735453	0.144376266	0	0	0	0	3
174	88	0	2.76028298	296.327721	296.379136	296.251307	296.569042	0.317735453	0.144376266	0	0	0	0	3
175	88	0	2.77614668	296.322138	296.371718	296.251307	296.569042	0.317735453	0.144376266	0	0	0	0	3
176	89	0	2.79201037	296.313227	296.363723	296.251307	296.566668	0.315361195	0.144376266	0	0	0	0	3
177	90	0	2.80787407	296.301424	296.355434	296.251307	296.565725	0.314418606	0.144376266	0	0	0	0	3
178	90	0	2.82373776	296.286565	296.346711	296.251307	296.554564	0.303257724	0.144376266	0	0	0	0	3
179	91	0	2.83960146	296.269648	296.337807	296.251307	296.543324	0.292016861	0.144376266	0	0	0	0	3
180	91	0	2.85546516	296.250834	296.328667	296.250834	296.525309	0.274474784	0.144376266	0	0	0	0	3
181	92	0	2.87132885	296.231019	296.31947	296.231019	296.506476	0.275457413	0.144376266	0	0	0	0	3
182	92	0	2.88719255	296.210828	296.310231	296.210828	296.482521	0.271692787	0.144376266	0	0	0	0	3
183	93	0	2.90305624	296.191019	296.301122	296.191019	296.458256	0.267236861	0.144376266	0	0	0	0	3
184	93	0	2.91891994	296.171909	296.292173	296.171909	296.430391	0.258482105	0.144376266	0	0	0	0	3
185	94	0	2.93478363	296.154411	296.283549	296.154411	296.403542	0.249131152	0.144376266	0	0	0	0	3
186	94	0	2.95064733	296.139593	296.275301	296.139593	296.375099	0.23550634	0.144376266	0	0	0	0	3
187	95	0	2.96651102	296.127385	296.26756	296.127385	296.348929	0.221543922	0.144376266	0	0	0	0	3
188	95	0	2.98237472	296.118557	296.26036	296.118557	296.329828	0.21127092	0.144376266	0	0	0	0	3
189	96	0	2.99823841	296.11435	296.253824	296.11435	296.329828	0.215477764	0.144376266	0	0	0	0	3
190	96	0	3.01410211	296.11196	296.247883	296.11196	296.329828	0.217868276	0.144376266	0	0	0	0	3
191	97	0	3.0299658	296.115839	296.242667	296.11196	296.329828	0.217868276	0.144376266	0	0	0	0	3
192	98	0	3.0458295	296.120031	296.238026	296.11196	296.329828	0.217868276	0.144376266	0	0	0	0	3
193	98	0	3.06169319	296.129151	296.233994	296.11196	296.329828	0.217868276	0.144376266	0	0	0	0	3
194	99	0	3.07755689	296.138803	296.230367	296.11196	296.329828	0.21768535	0.144376266	0	0	0	0	3
195	99	0	3.09342058	296.149853	296.227196	296.11196	296.329828	0.212834905	0.144376266	0	0	0	0	3
196	100	0	3.10928428	296.160641	296.224183	296.11196	296.329828	0.208722369	0.144376266	0	0	0	0	3
197	100	0	3.12514798	296.170945	296.221349	296.11196	296.329828	0.205131187	0.144376266	0	0	0	0	3
198	101	0	3.14101167	296.179701	296.218442	296.11196	296.329828	0.202339329	0.144376266	0	0	0	0	3
199	101	0	3.15687537	296.186085	296.21543	296.11196	296.329828	0.199766531	0.144376266	0	0	0	0	3
200	102	0	3.17273906	296.190561	296.212155	296.11196	296.329828	0.197802034	0.144376266	0	0	0	0	3
201	103	0	3.18860276	296.191858	296.208588	296.11196	296.329828	0.195795801	0.144376266	0	0	0	0	3
202	103	0	3.20446645	296.190402	296.20464	296.11196	296.329828	0.194143475	0.144376266	0	0	0	0	3
203	104	0	3.22033015	296.185856	296.20034	296.11196	296.329828	0.192288203	0.144376266	0	0	0	0	3
204	104	0	3.23619384	296.178913	296.195658	296.11196	296.329828	0.190552649	0.144376266	0	0	0	0	3
205	105	0	3.25205754	296.168599	296.19062	296.11196	296.327721	0.188516539	0.144376266	0	0	0	0	3
206	106	0	3.26792123	296.156732	296.185276	296.11196	296.322138	0.186441441	0.144376266	0	0	0	0	3
207	106	0	3.28378493	296.142119	296.179651	296.11196	296.313227	0.184072788	0.144376266	0	0	0	0	3
208	107	0	3.29964862	296.126743	296.173823	296.11196	296.301424	0.181611541	0.144376266	0	0	0	0	3
209	107	0	3.31551232	296.109269	296.167818	296.109269	296.286565	0.177295356	0.144376266	0	0	0	0	3
210	108	0	3.33137601	296.093058	296.161771	296.093058	296.269648	0.17603606	0.144376266	0	0	0	0	3
211	108	0	3.34723971	296.076802	296.155745	296.076802	296.250834	0.172922217	0.144376266	0	0	0	0	3
212	109	0	3.3631034	296.063482	296.14989	296.063482	296.231019	0.167536325	0.144376266	0	0	0	0	3
213	110	0	3.3789671	296.052164	296.144301	296.052164	296.210828	0.158664336	0.144376266	0	0	0	0	3
214	110	0	3.3948308	296.046485	296.139165	296.046485	296.191858	0.145372942	0.144376266	0	0	0	0	3
215	111	0	3.41069449	296.041226	296.134484	296.041226	296.191858	0.150631821	0.144376266	0	0	0	0	3
216	111	0	3.42655819	296.043648	296.130476	296.041226	296.191858	0.150631821	0.144376266	0	0	0	0	3
217	112	0	3.44242188	296.046201	296.127094	296.041226	296.191858	0.148206507	0.144376266	0	0	0	0	3
218	112	0	3.45828558	296.054981	296.12445	296.041226	296.191858	0.143109555	0.144376266	0	0	0	0	3
219	113	0	3.47414927	296.0634	296.12245	296.041226	296.191858	0.13790995	0.144376266	0	0	0	0	3
220	114	0	3.49001297	296.07588	296.121117	296.041226	296.191858	0.132707336	0.144376266	0	0	0	0	3
221	114	0	3.50587666	296.086685	296.120252	296.041226	296.191858	0.127631072	0.144376266	0	0	0	0	3
222	115	0	3.52174036	296.098816	296.119842	296.041226	296.191858	0.122825642	0.144376266	0	0	0	0	3
223	115	0	3.53760405	296.107543	296.119582	296.041226	296.191858	0.1184435	0.144376266	0	0	0	0	3
224	116	0	3.55346775	296.115979	296.119456	296.041226	296.191858	0.114537942	0.144376266	0	0	0	0	3
225	116	0	3.56933144	296.120552	296.119187	296.041226	296.191858	0.111179799	0.144376266	0	0	0	0	3
226	117	0	3.58519514	296.122388	296.118674	296.041226	296.191858	0.10852236	0.144376266	0	0	0	0	3
227	117	0	3.60105883	296.121703	296.117794	296.041226	296.191858	0.106389094	0.144376266	0	0	0	0	3
228	118	0	3.61692253	296.117464	296.116445	296.041226	296.191858	0.104903526	0.144376266	0	0	0	0	3
229	118	0	3.63278622	296.110493	296.114556	296.041226	296.191858	0.103885704	0.144376266	0	0	0	0	3
230	119	0	3.64864992	296.100445	296.112079	296.041226	296.191858	0.103351173	0.144376266	0	0	0	0	3
231	120	0	3.66451362	296.088321	296.109024	296.041226	296.191858	0.103131383	0.144376266	0	0	0	0	3
232	120	0	3.68037731	296.074159	296.105386	296.041226	296.191858	0.103201209	0.144376266	0	0	0	0	3
233	121	0	3.69624101	296.058911	296.101232	296.041226	296.190402	0.103408574	0.144376266	0	0	0	0	3
234	121	0	3.7121047	296.0426	296.096613	296.041226	296.185856	0.103726945	0.144376266	0	0	0	0	3
235	122	0	3.7279684	296.026309	296.091627	296.026309	296.178913	0.104030695	0.144376266	0	0	0	0	3
236	122	0	3.74383209	296.010261	296.086357	296.010261	296.168599	0.104262682	0.144376266	0	0	0	0	3
237	123	0	3.75969579	295.996188	296.080969	295.996188	296.156732	0.104307124	0.144376266	0	0	0	0	3
238	123	0	3.77555948	295.983554	296.075557	295.983554	296.142119	0.104093346	0.144376266	0	0	0	0	3
239	124	0	3.79142318	295.973473	296.070287	295.973473	296.126743	0.103535906	0.144376266	0	0	0	0	3
240	124	0	3.80728687	295.965772	296.065257	295.965772	296.122388	0.102561422	0.144376266	0	0	0	0	3
241	125	0	3.82315057	295.961739	296.060646	295.961739	296.122388	0.101124651	0.144376266	0	0	0	0	3
242	125	0	3.83901426	295.961206	296.056526	295.961206	296.122388	0.0992185686	0.144376266	0	0	0	0	3
243	126	0	3.85487796	295.962476	296.052953	295.961206	296.122388	0.0969365156	0.144376266	0	0	0	0	3
244	126	0	3.87074165	295.968203	296.049976	295.961206	296.122388	0.0943247746	0.144376266	0	0	0	0	3
245	127	0	3.88660535	295.975078	296.047567	295.961206	296.122388	0.0915979895	0.144376266	0	0	0	0	3
246	128	0	3.90246905	295.984923	296.045643	295.961206	296.122388	0.088840797	0.144376266	0	0	0	0	3
247	128	0	3.91833274	295.995319	296.044208	295.961206	296.122388	0.086267245	0.144376266	0	0	0	0	3
248	129	0	3.93419644	296.006739	296.043055	295.961206	296.122388	0.0840390676	0.144376266	0	0	0	0	3
249	129	0	3.95006013	296.017442	296.042156	295.961206	296.122388	0.0822936809	0.144376266	0	0	0	0	3
250	130	0	3.96592383	296.027532	296.041299	295.961206	296.122388	0.0811519453	0.144376266	0	0	0	0	3
251	130	0	3.98178752	296.035571	296.040429	295.961206	296.122388	0.0806879497	0.144376266	0	0	0	0	3
252	131	0	3.99765122	296.042078	296.039373	295.961206	296.122388	0.0808797131	0.144376266	0	0	0	0	3
253	131	0	4.01351491	296.045792	296.038095	295.961206	296.122388	0.0817469088	0.144376266	0	0	0	0	3
